latitude,longitude,location_name,temperature,humidity,rainfall,wind_speed,is_peatland,fire_occurred
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.69,63,1.0,5.32,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.4,62,4.2,6.02,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),23.66,90,51.1,13.26,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.28,39,0.0,12.38,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.67,55,0.9,1.84,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.37,79,0.3,4.69,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),23.14,95,12.2,18.79,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.43,95,28.3,15.76,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.7,90,33.2,15.99,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.89,99,39.2,15.71,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.34,81,13.3,7.82,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.85,65,0.4,5.36,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.06,79,0.7,4.75,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.19,75,3.5,2.66,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),36.32,34,0.0,15.84,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),21.11,81,19.2,17.3,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.43,50,0.0,4.95,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.54,64,0.5,9.98,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),20.46,88,32.3,6.04,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.44,82,41.0,6.68,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.25,29,0.0,11.26,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.25,68,3.0,3.36,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.24,65,1.4,7.73,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.91,76,1.6,2.59,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),20.36,86,41.8,17.01,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),25.22,88,53.1,14.66,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),28.51,80,1.4,5.11,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.53,60,4.4,3.0,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.31,31,0.0,14.08,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.07,48,0.0,14.95,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.96,72,1.3,6.03,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.79,80,3.3,5.12,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.74,77,3.7,8.07,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.52,64,1.4,5.38,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),22.72,89,28.5,8.0,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.43,76,3.9,8.74,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),33.53,43,0.0,7.65,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.48,62,0.6,3.05,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.41,64,4.6,3.0,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),22.07,87,48.8,9.61,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.68,55,3.8,5.22,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.5,70,1.7,6.79,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.64,27,0.0,9.42,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.82,38,0.0,9.7,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.9,64,2.9,9.37,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.92,68,2.1,4.04,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.2,63,4.1,6.6,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),24.98,87,52.1,16.53,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.54,24,0.0,4.54,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),20.79,87,51.3,15.0,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.35,70,4.2,8.7,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.82,26,0.0,12.78,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),36.78,20,0.0,9.25,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.89,89,31.2,16.82,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),35.78,30,0.0,17.58,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.92,67,1.5,5.35,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.36,75,1.7,6.07,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),37.56,22,0.0,15.64,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),40.68,40,0.0,16.57,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.49,78,4.9,2.14,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.46,32,0.0,11.15,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.16,23,0.0,5.38,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.39,68,2.2,5.53,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.13,76,2.6,2.18,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.48,74,3.0,5.5,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),28.61,76,2.5,9.02,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.04,64,4.6,2.43,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.57,76,2.2,9.02,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.77,59,2.2,6.99,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.19,69,0.2,6.9,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),23.14,98,34.2,15.52,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.84,68,0.7,4.47,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),36.51,46,0.0,17.13,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),22.13,85,45.2,13.63,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),38.54,25,0.0,11.01,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),40.44,41,0.0,5.5,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.33,74,1.5,8.04,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.17,77,2.5,4.73,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.45,62,0.0,7.81,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),34.46,36,0.0,11.53,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),28.93,73,1.5,4.87,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.7,90,54.9,6.31,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.24,39,0.0,4.68,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.09,47,0.0,9.78,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),32.0,66,4.0,2.89,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),23.73,90,15.1,18.84,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),20.64,83,39.6,7.14,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.0,79,3.1,7.18,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),36.38,30,0.0,17.4,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),31.78,80,3.0,4.83,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.32,58,1.5,5.85,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.31,99,57.2,11.05,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.95,28,0.0,14.22,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.18,65,4.2,1.25,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.04,39,0.0,10.17,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),25.52,83,10.6,11.0,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.81,70,1.0,3.19,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.51,73,4.0,4.96,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.15,77,3.5,8.45,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.3,55,4.5,1.34,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.77,57,3.8,5.36,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),38.28,40,0.0,9.52,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),29.13,65,2.4,1.99,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.81,26,0.0,13.17,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.93,61,2.4,4.9,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.49,65,4.3,3.9,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),39.64,41,0.0,7.99,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),29.41,72,4.7,8.67,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),38.92,34,0.0,7.47,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.36,72,2.8,7.91,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),39.41,20,0.0,4.81,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.25,58,1.3,4.95,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),37.17,24,0.0,11.84,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),38.02,41,0.0,12.56,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.56,34,0.0,5.49,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),39.61,27,0.0,8.31,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),22.82,84,31.9,7.94,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),21.95,94,13.6,13.86,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.06,73,4.2,6.18,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.89,77,1.3,4.31,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.64,64,3.4,1.97,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.47,32,0.0,8.57,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.22,76,3.7,9.09,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.41,64,4.4,3.63,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.83,80,42.5,16.68,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.15,79,2.9,8.39,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),40.14,27,0.0,6.45,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.42,63,0.9,5.9,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.04,99,18.9,9.75,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),39.18,37,0.0,16.57,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.98,25,0.0,13.61,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.47,86,35.2,19.22,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.72,66,1.4,5.75,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.54,63,1.7,6.27,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),33.66,22,0.0,7.22,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),31.96,78,3.3,3.39,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.9,60,1.0,3.92,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.49,69,3.7,2.26,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.17,29,0.0,6.7,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.06,86,53.5,16.23,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.59,73,4.4,4.03,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.39,72,2.4,4.34,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.21,61,0.7,9.92,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.45,61,4.5,1.77,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.99,58,0.6,1.8,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),33.1,30,0.0,8.34,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.15,43,0.0,3.52,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.87,55,3.3,4.48,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.19,42,0.0,7.11,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.95,60,3.4,4.07,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.55,80,3.6,8.77,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.64,31,0.0,15.75,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.29,73,2.7,8.94,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),34.26,23,0.0,13.89,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),38.11,27,0.0,13.01,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.81,55,4.1,7.54,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.24,78,3.6,9.13,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.09,64,0.9,6.91,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),23.68,92,10.4,5.31,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.64,59,4.2,4.58,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),39.17,40,0.0,13.3,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),25.47,87,39.9,9.35,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.53,56,0.5,1.75,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.3,57,2.1,5.98,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),40.03,20,0.0,8.94,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),35.21,36,0.0,6.93,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.74,95,38.1,19.56,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.31,30,0.0,13.32,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),39.6,31,0.0,9.09,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),29.54,67,1.7,6.05,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.72,85,15.5,18.19,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.36,50,0.0,5.53,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.05,60,2.9,3.66,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.27,34,0.0,7.14,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),21.07,91,42.5,9.4,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),25.68,91,46.0,12.49,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),36.09,45,0.0,14.86,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),38.23,25,0.0,17.62,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.01,77,3.7,9.74,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.25,78,3.6,6.61,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),34.74,31,0.0,15.09,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),23.83,92,10.9,18.53,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),21.73,92,37.7,10.99,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),34.81,44,0.0,6.7,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.59,72,1.2,8.43,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.39,78,3.1,6.7,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.84,88,28.3,16.47,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.1,63,1.6,5.16,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),34.83,31,0.0,13.13,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.97,57,3.7,7.63,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.59,20,0.0,4.91,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),21.36,90,19.3,13.5,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.84,73,0.7,1.74,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.08,57,1.1,9.68,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.59,92,19.5,5.43,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.58,63,0.4,6.3,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),21.41,99,10.6,5.54,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.87,64,1.8,7.19,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.64,24,0.0,12.29,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),36.15,40,0.0,13.58,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.98,66,1.2,9.64,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.67,31,0.0,14.28,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),35.42,22,0.0,4.77,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.7,92,46.0,18.54,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),25.15,94,57.5,18.4,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),23.76,83,41.1,6.4,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.25,50,0.0,12.9,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.48,65,4.3,6.14,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),22.87,81,38.1,7.4,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),24.78,98,18.8,14.92,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.31,79,2.0,1.34,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),20.87,84,44.5,10.54,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.34,68,1.0,6.23,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.53,80,48.9,9.7,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.57,99,19.3,15.68,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.52,73,3.7,7.56,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),23.75,87,43.9,14.24,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.83,79,4.7,6.71,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),22.06,80,42.7,7.46,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.89,56,3.9,3.14,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.11,78,0.3,5.57,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.71,55,3.7,6.16,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.48,75,2.4,3.67,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.84,38,0.0,16.17,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.75,91,45.0,13.37,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.93,71,1.3,9.87,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),21.76,90,36.9,7.86,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.83,78,1.8,2.81,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.23,69,0.7,2.36,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.91,65,4.9,6.78,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.33,35,0.0,5.7,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.56,71,1.0,8.46,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.73,69,3.0,4.24,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),20.13,95,26.8,7.43,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.02,74,3.3,1.4,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),37.15,32,0.0,4.01,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),33.04,26,0.0,10.45,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.06,72,2.5,9.79,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),21.47,98,12.8,8.98,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.26,67,3.1,1.51,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),21.34,91,11.1,14.28,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),26.1,86,41.2,11.15,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.32,45,0.0,8.34,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.25,68,4.8,3.76,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),39.34,37,0.0,5.14,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.22,70,2.6,1.71,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),22.95,85,53.9,12.79,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.63,41,0.0,4.56,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.7,71,0.7,8.44,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.74,78,0.4,5.36,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),34.63,27,0.0,6.36,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.66,22,0.0,17.43,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.27,29,0.0,14.13,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),33.58,49,0.0,4.8,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),22.25,92,33.8,12.77,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),21.52,94,12.8,16.94,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.09,39,0.0,4.18,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.99,92,17.2,16.73,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),34.22,36,0.0,15.55,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),21.5,80,17.6,6.86,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),23.49,84,15.3,17.88,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.58,76,2.8,9.6,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.77,34,0.0,6.94,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.42,69,1.5,6.44,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),33.89,31,0.0,10.19,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.53,39,0.0,16.29,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.68,60,3.6,1.49,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.21,79,0.6,2.77,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.54,68,2.3,3.59,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.09,76,3.0,1.01,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),24.63,81,19.6,9.65,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.12,60,0.7,3.42,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.91,71,1.9,4.06,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.86,72,3.7,2.35,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.24,71,2.2,9.39,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.0,55,2.6,2.89,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),39.7,36,0.0,9.76,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.25,26,0.0,6.36,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.72,80,3.4,1.43,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),29.45,80,4.5,5.41,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),24.8,95,21.9,16.59,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),33.76,43,0.0,5.36,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.09,31,0.0,15.41,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),40.04,39,0.0,14.46,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.67,55,1.1,3.04,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.48,98,44.1,19.21,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.67,66,0.2,8.71,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.32,77,3.2,6.97,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),20.51,95,12.9,13.94,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),23.67,84,24.2,10.98,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.51,82,12.7,5.94,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),38.17,31,0.0,7.19,1,1
